r0,rc,c
4.114893793904061403e-01,3.839334831348414356e-01,1.286692717213531141e+05
6.651896254477238646e-01,-1.183531356780223920e+00,1.286709067923035473e+05
-1.106220645252351975e+00,1.558724152755281533e+00,1.286702084391315002e+05
8.328982114942392601e-01,-2.441282121378533787e-01,1.286716709598009766e+05
5.671289980581609713e-01,-1.696639876134952152e+00,1.286711896451547073e+05
1.042115083689165722e+00,-6.126333524695701249e-03,1.286703613559446530e+05
7.645847700146948811e-02,3.105432642944998545e-01,1.286711150078260835e+05
-1.732980192953395671e+00,1.948792241019393634e+00,1.286704374035398941e+05
1.046595803358297383e+00,1.089327117244290433e+00,1.286706142388329172e+05
1.072899811978930584e+00,-5.243613547804472086e-01,1.286706985182388307e+05
1.378231610787290090e-02,8.701745340166775478e-01,1.286710473762954207e+05
1.454966378334534127e+00,-7.988993521958264177e-01,1.286703645222838823e+05
-2.184431915533953383e-01,6.266538848229746828e-01,1.286688427603021410e+05
-1.384319012489066525e+00,8.599987408933876254e-03,1.286684441524053982e+05
-4.921877936982318458e-01,-4.894088299362979455e-02,1.286712023507600388e+05
4.367785635825278678e-01,-9.894619536265764070e-01,1.286702444244827202e+05
1.101174116052491270e+00,7.594601777927961761e-01,1.286714751563062164e+05
-1.165442174612821846e-01,5.355087083412257698e-01,1.286687272364067612e+05
3.249306923156731752e-01,-2.763352386587138998e-01,1.286712391237555858e+05
-3.760783523394169992e-01,1.415027527178192024e+00,1.286694251913896296e+05
-5.955000169488885442e-01,1.606562159069433171e-01,1.286694944517926342e+05
4.871007354564312886e-01,7.854293950236458377e-01,1.286707302336481080e+05
1.273614819295762368e+00,-9.661359568150768018e-01,1.286704499770037364e+05
-7.897854126993913981e-02,1.948198368661542002e-01,1.286702034585622605e+05
-6.740461333978678971e-01,4.299057291204373410e-01,1.286681876242828148e+05
-8.197999566143908678e-01,9.276744166264658809e-01,1.286705793761045934e+05
2.094007924971518886e+00,2.489496408493503843e+00,1.286699718813687068e+05
-1.654199247979586840e+00,-1.998612900144906002e+00,1.286696602618226025e+05
1.321044192328609812e-01,-1.070719364839976651e+00,1.286715514144178887e+05
7.614418559820067545e-01,9.428475786811082449e-01,1.286708213583598554e+05
-4.749153495077086395e-01,-1.189559285571816671e+00,1.286693109939299611e+05
1.761160753778659549e+00,6.959118916683264544e-01,1.286701282412118744e+05
5.905040748274523743e-01,-8.012544089651699730e-01,1.286697579613302660e+05
1.529270009485715454e+00,3.144184106488308039e-01,1.286701594835136493e+05
6.302883276489246178e-01,-7.369984549850604472e-01,1.286709376903063239e+05
-2.455150905863973942e-01,3.329548792677322622e-01,1.286685634709289588e+05
9.712087658322081651e-01,1.522685436667549741e+00,1.286684618204932340e+05
5.018881968990488440e-01,6.978852002549170708e-01,1.286711579571710608e+05
3.976134731926861399e-01,9.564318845733330576e-01,1.286696934703727602e+05
-3.762587521583822814e-01,-8.985001722765742493e-02,1.286718909154179273e+05
-4.176660911948849586e-01,1.025265042757912859e+00,1.286714290661894920e+05
1.721410939908383231e-01,1.631672216964359601e+00,1.286687087605913839e+05
2.751159012419314376e+00,5.542258054856982197e-01,1.286693971593769675e+05
1.447656812732018849e+00,-4.208069612211524646e-01,1.286709081021175662e+05
2.018582062449326031e+00,-1.558888151065288996e+00,1.286693614653926925e+05
-1.947757386365994436e-01,2.017327221282898098e+00,1.286714284304488392e+05
1.470870422089732843e+00,-7.662633661282977071e-01,1.286702753618083225e+05
-4.884734678684078402e-01,-9.920651018183738179e-01,1.286684550674274651e+05
7.980830374739386057e-01,-1.481215223116494784e+00,1.286704601261982170e+05
3.496223069910608938e-01,8.804451989801882483e-01,1.286688350521363027e+05
-5.517251550617809919e-01,1.277298886370296371e-01,1.286704133488251973e+05
-2.949836901179837129e-02,1.490781712760501088e-01,1.286696877949998598e+05
1.883657997142659024e+00,-9.755060580047748564e-01,1.286690788377387798e+05
5.941297572050787679e-01,1.471218296934075243e+00,1.286681305443671736e+05
-1.923563203388410026e+00,1.315378393388859202e+00,1.286699763291510317e+05
9.403443982376702426e-01,2.834394987570677316e+00,1.286695978738938429e+05
1.932035685239288147e+00,-5.147905759376561474e-02,1.286697073160014697e+05
8.903602718236823810e-01,-5.925212108689300594e-01,1.286703350825188827e+05
5.548046555725575368e-01,-7.934760458009482154e-01,1.286707877991116547e+05
2.876377459149477289e+00,5.975068178206582870e-01,1.286713246654044342e+05
1.246694771813061653e+00,-1.263878058504178004e+00,1.286691573301028257e+05
-9.106262669631538520e-01,3.288295159477461205e-01,1.286701847329599696e+05
-5.812670293440987956e-01,-4.562649561309319868e-01,1.286693458546106849e+05
8.948251016130757129e-01,1.272319405685328420e+00,1.286690062070298882e+05
-6.991845295174257124e-01,-1.888505835954569889e+00,1.286704758253484906e+05
-1.266859984206051282e+00,1.420703478394933272e+00,1.286710980548004154e+05
1.197365850873335358e+00,-1.122270557526555912e+00,1.286705267221091490e+05
7.356522076079964334e-01,4.261288044533749764e-01,1.286687421114042372e+05
5.665749074334132107e-01,-3.619175579250210051e-01,1.286692935129624530e+05
5.784581987747772214e-02,-4.458954522565043987e-01,1.286711749767791043e+05
1.675969776781768283e-01,-1.441824228613486136e+00,1.286703360853412305e+05
-2.079112906626563895e+00,1.146830330280430355e+00,1.286704851979437226e+05
8.254382272783655772e-01,-1.516616498482706632e+00,1.286696501174102159e+05
-1.447831945456290459e+00,4.709872588134522697e-01,1.286708122090140096e+05
1.515702494172969095e+00,-7.562084211825185198e-01,1.286706226474715950e+05
-6.703697020857745104e-01,-1.144791284437783663e+00,1.286677399851273658e+05
-1.159319786534718788e-01,-5.367486078467453847e-01,1.286685264647529257e+05
7.576658211642764984e-01,2.841111876682572146e-01,1.286704624561471283e+05
-1.051844614177116777e-01,-6.113574580881782072e-01,1.286717683348312421e+05
2.607139531580838776e-01,-4.336925802185476186e-01,1.286714950030703621e+05
-1.190696936312192866e+00,1.274061542834307170e+00,1.286697821442645945e+05
-3.411540609251927370e-01,5.492759283462511632e-02,1.286706018411249970e+05
3.479868897980174514e-01,-4.880879236197742665e-01,1.286704070609811024e+05
6.716662394555295013e-01,2.358346480657138589e-01,1.286692968638552702e+05
-2.423467682472991491e+00,2.151752205656163874e-01,1.286693465123560018e+05
4.720011454411234819e-01,6.256293886655317493e-02,1.286711256730579189e+05
-8.288097084104601997e-01,2.411463690050165365e+00,1.286712614093795855e+05
1.040428902219180385e+00,-6.238324027259324611e-02,1.286712015384265687e+05
-1.451504085446696291e+00,-1.133894386242380481e+00,1.286697868147065892e+05
8.549111401308678859e-01,-6.497859685082577608e-01,1.286710033439147810e+05
8.868116897197869664e-01,-2.763001526659545348e-01,1.286686534196601569e+05
1.302325981367483676e+00,3.847801734265475782e-01,1.286704895888234605e+05
3.396076880673671861e-01,-5.454458180544001777e-01,1.286698695045083005e+05
4.086310435062110585e-02,-1.944749027471292191e+00,1.286704560196579696e+05
1.007234946464815151e+00,-8.003200556105738439e-01,1.286708236365153425e+05
-1.432801820071563981e+00,1.103567240813333239e+00,1.286700715684161114e+05
3.148193089554310320e-01,1.258361694002529285e+00,1.286693507656629954e+05
